维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
6D,整库_w=4,4,合平均面积,34,0.5762,-30.3635,-22.7736,0.1,34星_Ridge_CV-R2_0.5762_OOT-SMOOTH-R2_-30.3635_OOT-RAW-R2_-22.7736_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,33,0.798,-31.2974,-23.401,0.1,33星_Ridge_CV-R2_0.7980_OOT-SMOOTH-R2_-31.2974_OOT-RAW-R2_-23.4010_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,40,0.5825,-31.3113,-23.4902,0.1,40星_Ridge_CV-R2_0.5825_OOT-SMOOTH-R2_-31.3113_OOT-RAW-R2_-23.4902_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,28,0.8034,-31.7702,-23.7549,0.1,28星_Ridge_CV-R2_0.8034_OOT-SMOOTH-R2_-31.7702_OOT-RAW-R2_-23.7549_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,29,0.7907,-32.182,-24.0633,0.1,29星_Ridge_CV-R2_0.7907_OOT-SMOOTH-R2_-32.1820_OOT-RAW-R2_-24.0633_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,34,0.7952,-32.9492,-24.6392,0.1,34星_Ridge_CV-R2_0.7952_OOT-SMOOTH-R2_-32.9492_OOT-RAW-R2_-24.6392_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,32,0.7938,-33.2172,-24.8401,0.1,32星_Ridge_CV-R2_0.7938_OOT-SMOOTH-R2_-33.2172_OOT-RAW-R2_-24.8401_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,25,0.7917,-34.5249,-25.8159,0.1,25星_Ridge_CV-R2_0.7917_OOT-SMOOTH-R2_-34.5249_OOT-RAW-R2_-25.8159_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,24,0.7906,-34.9922,-26.1657,0.1,24星_Ridge_CV-R2_0.7906_OOT-SMOOTH-R2_-34.9922_OOT-RAW-R2_-26.1657_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,49,0.8105,-35.8193,-26.8375,0.1,49星_Ridge_CV-R2_0.8105_OOT-SMOOTH-R2_-35.8193_OOT-RAW-R2_-26.8375_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,47,0.799,-35.8576,-26.8598,0.1,47星_Ridge_CV-R2_0.7990_OOT-SMOOTH-R2_-35.8576_OOT-RAW-R2_-26.8598_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,25,0.8263,-36.8635,-27.5682,0.1,25星_Ridge_CV-R2_0.8263_OOT-SMOOTH-R2_-36.8635_OOT-RAW-R2_-27.5682_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,27,0.8172,-37.2345,-27.8464,0.1,27星_Ridge_CV-R2_0.8172_OOT-SMOOTH-R2_-37.2345_OOT-RAW-R2_-27.8464_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,41,0.554,-37.6613,-28.2448,0.1,41星_Ridge_CV-R2_0.5540_OOT-SMOOTH-R2_-37.6613_OOT-RAW-R2_-28.2448_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,48,0.7991,-37.777,-28.3008,0.1,48星_Ridge_CV-R2_0.7991_OOT-SMOOTH-R2_-37.7770_OOT-RAW-R2_-28.3008_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,26,0.7941,-38.5488,-28.8273,0.1,26星_Ridge_CV-R2_0.7941_OOT-SMOOTH-R2_-38.5488_OOT-RAW-R2_-28.8273_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,32,0.7886,-39.4021,-29.4665,0.1,32星_Ridge_CV-R2_0.7886_OOT-SMOOTH-R2_-39.4021_OOT-RAW-R2_-29.4665_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,26,0.8233,-39.7466,-29.7263,0.1,26星_Ridge_CV-R2_0.8233_OOT-SMOOTH-R2_-39.7466_OOT-RAW-R2_-29.7263_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,41,0.7869,-40.1329,-30.0194,0.1,41星_Ridge_CV-R2_0.7869_OOT-SMOOTH-R2_-40.1329_OOT-RAW-R2_-30.0194_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,22,0.7136,-40.2201,-30.0812,1.3162,22星_Ridge_CV-R2_0.7136_OOT-SMOOTH-R2_-40.2201_OOT-RAW-R2_-30.0812_Params_alpha_1.3162.png
3D_V,整库_w=5,5,合数,20,0.6653,-40.4174,-30.2308,0.1,20星_Ridge_CV-R2_0.6653_OOT-SMOOTH-R2_-40.4174_OOT-RAW-R2_-30.2308_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,23,0.6995,-40.9792,-30.6497,1.2131,23星_Ridge_CV-R2_0.6995_OOT-SMOOTH-R2_-40.9792_OOT-RAW-R2_-30.6497_Params_alpha_1.2131.png
3D_V,整库_w=5,5,合数,21,0.6541,-41.1764,-30.797,0.1,21星_Ridge_CV-R2_0.6541_OOT-SMOOTH-R2_-41.1764_OOT-RAW-R2_-30.7970_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,51,0.8076,-41.2958,-30.94,0.1,51星_Ridge_CV-R2_0.8076_OOT-SMOOTH-R2_-41.2958_OOT-RAW-R2_-30.9400_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,27,0.8048,-42.3077,-31.6401,0.1,27星_Ridge_CV-R2_0.8048_OOT-SMOOTH-R2_-42.3077_OOT-RAW-R2_-31.6401_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,52,0.576,-43.6577,-32.6793,0.1,52星_Ridge_CV-R2_0.5760_OOT-SMOOTH-R2_-43.6577_OOT-RAW-R2_-32.6793_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,28,0.8027,-44.8863,-33.5717,0.1,28星_Ridge_CV-R2_0.8027_OOT-SMOOTH-R2_-44.8863_OOT-RAW-R2_-33.5717_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,43,0.7983,-45.8238,-34.2799,0.1,43星_Ridge_CV-R2_0.7983_OOT-SMOOTH-R2_-45.8238_OOT-RAW-R2_-34.2799_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,31,0.7863,-46.6146,-34.8664,0.1,31星_Ridge_CV-R2_0.7863_OOT-SMOOTH-R2_-46.6146_OOT-RAW-R2_-34.8664_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,24,0.6948,-46.6999,-34.9343,1.4763,24星_Ridge_CV-R2_0.6948_OOT-SMOOTH-R2_-46.6999_OOT-RAW-R2_-34.9343_Params_alpha_1.4763.png
3D,整库_w=4,4,合数,42,0.7947,-47.2154,-35.3223,0.1,42星_Ridge_CV-R2_0.7947_OOT-SMOOTH-R2_-47.2154_OOT-RAW-R2_-35.3223_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,30,0.7907,-47.251,-35.3425,0.1,30星_Ridge_CV-R2_0.7907_OOT-SMOOTH-R2_-47.2510_OOT-RAW-R2_-35.3425_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,29,0.8019,-47.4106,-35.4621,0.1,29星_Ridge_CV-R2_0.8019_OOT-SMOOTH-R2_-47.4106_OOT-RAW-R2_-35.4621_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,40,0.7927,-47.475,-35.5146,0.1,40星_Ridge_CV-R2_0.7927_OOT-SMOOTH-R2_-47.4750_OOT-RAW-R2_-35.5146_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,33,0.7953,-47.5336,-35.5548,0.1,33星_Ridge_CV-R2_0.7953_OOT-SMOOTH-R2_-47.5336_OOT-RAW-R2_-35.5548_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,22,0.7163,-47.6519,-35.6451,4.2239,22星_Ridge_CV-R2_0.7163_OOT-SMOOTH-R2_-47.6519_OOT-RAW-R2_-35.6451_Params_alpha_4.2239.png
3D,整库_w=4,4,合数,58,0.7999,-47.9483,-35.8771,0.1,58星_Ridge_CV-R2_0.7999_OOT-SMOOTH-R2_-47.9483_OOT-RAW-R2_-35.8771_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,57,0.7988,-48.5165,-36.3031,0.1,57星_Ridge_CV-R2_0.7988_OOT-SMOOTH-R2_-48.5165_OOT-RAW-R2_-36.3031_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,56,0.8058,-48.544,-36.3246,0.1,56星_Ridge_CV-R2_0.8058_OOT-SMOOTH-R2_-48.5440_OOT-RAW-R2_-36.3246_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,50,0.8066,-49.1055,-36.7928,0.1,50星_Ridge_CV-R2_0.8066_OOT-SMOOTH-R2_-49.1055_OOT-RAW-R2_-36.7928_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,59,0.7987,-49.643,-37.1466,0.1,59星_Ridge_CV-R2_0.7987_OOT-SMOOTH-R2_-49.6430_OOT-RAW-R2_-37.1466_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,53,0.5752,-50.5418,-37.8389,0.1,53星_Ridge_CV-R2_0.5752_OOT-SMOOTH-R2_-50.5418_OOT-RAW-R2_-37.8389_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,49,0.8129,-50.693,-37.9302,0.1,49星_Ridge_CV-R2_0.8129_OOT-SMOOTH-R2_-50.6930_OOT-RAW-R2_-37.9302_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,44,0.8023,-51.0081,-38.1621,0.1,44星_Ridge_CV-R2_0.8023_OOT-SMOOTH-R2_-51.0081_OOT-RAW-R2_-38.1621_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,48,0.8042,-51.7152,-38.6934,0.1,48星_Ridge_CV-R2_0.8042_OOT-SMOOTH-R2_-51.7152_OOT-RAW-R2_-38.6934_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,54,0.5764,-52.3016,-39.1632,0.1,54星_Ridge_CV-R2_0.5764_OOT-SMOOTH-R2_-52.3016_OOT-RAW-R2_-39.1632_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,45,0.7938,-52.4655,-39.2541,0.1,45星_Ridge_CV-R2_0.7938_OOT-SMOOTH-R2_-52.4655_OOT-RAW-R2_-39.2541_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,47,0.8051,-52.7618,-39.4769,0.1,47星_Ridge_CV-R2_0.8051_OOT-SMOOTH-R2_-52.7618_OOT-RAW-R2_-39.4769_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,46,0.8123,-53.3088,-39.8857,0.1,46星_Ridge_CV-R2_0.8123_OOT-SMOOTH-R2_-53.3088_OOT-RAW-R2_-39.8857_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,25,0.7019,-53.6235,-40.1174,1.3564,25星_Ridge_CV-R2_0.7019_OOT-SMOOTH-R2_-53.6235_OOT-RAW-R2_-40.1174_Params_alpha_1.3564.png
3D,整库_w=4,4,合数,60,0.7996,-53.769,-40.2357,0.1,60星_Ridge_CV-R2_0.7996_OOT-SMOOTH-R2_-53.7690_OOT-RAW-R2_-40.2357_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,34,0.8024,-55.0446,-41.1771,0.1,34星_Ridge_CV-R2_0.8024_OOT-SMOOTH-R2_-55.0446_OOT-RAW-R2_-41.1771_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,39,0.7827,-55.0628,-41.1938,0.1,39星_Ridge_CV-R2_0.7827_OOT-SMOOTH-R2_-55.0628_OOT-RAW-R2_-41.1938_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,53,0.8134,-55.2023,-41.359,0.1,53星_Ridge_CV-R2_0.8134_OOT-SMOOTH-R2_-55.2023_OOT-RAW-R2_-41.3590_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,42,0.5612,-55.5658,-41.6847,0.1,42星_Ridge_CV-R2_0.5612_OOT-SMOOTH-R2_-55.5658_OOT-RAW-R2_-41.6847_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,50,0.8026,-56.5247,-42.2976,0.1,50星_Ridge_CV-R2_0.8026_OOT-SMOOTH-R2_-56.5247_OOT-RAW-R2_-42.2976_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,43,0.5538,-56.4681,-42.3609,0.1,43星_Ridge_CV-R2_0.5538_OOT-SMOOTH-R2_-56.4681_OOT-RAW-R2_-42.3609_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,26,0.7075,-57.5888,-43.0852,4.1904,26星_Ridge_CV-R2_0.7075_OOT-SMOOTH-R2_-57.5888_OOT-RAW-R2_-43.0852_Params_alpha_4.1904.png
3D_V,整库_w=5,5,合数,26,0.6826,-58.1633,-43.5166,0.7891,26星_Ridge_CV-R2_0.6826_OOT-SMOOTH-R2_-58.1633_OOT-RAW-R2_-43.5166_Params_alpha_0.7891.png
6D,整库_w=4,4,合面积,52,0.811,-58.2822,-43.6655,0.1,52星_Ridge_CV-R2_0.8110_OOT-SMOOTH-R2_-58.2822_OOT-RAW-R2_-43.6655_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,38,0.7719,-58.5521,-43.8038,0.1,38星_Ridge_CV-R2_0.7719_OOT-SMOOTH-R2_-58.5521_OOT-RAW-R2_-43.8038_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,51,0.7906,-58.7276,-43.9476,0.1,51星_Ridge_CV-R2_0.7906_OOT-SMOOTH-R2_-58.7276_OOT-RAW-R2_-43.9476_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,25,0.7092,-59.3452,-44.4002,3.6865,25星_Ridge_CV-R2_0.7092_OOT-SMOOTH-R2_-59.3452_OOT-RAW-R2_-44.4002_Params_alpha_3.6865.png
3D_V,整库_w=4,4,合数,23,0.7163,-59.4111,-44.4496,2.5582,23星_Ridge_CV-R2_0.7163_OOT-SMOOTH-R2_-59.4111_OOT-RAW-R2_-44.4496_Params_alpha_2.5582.png
3D,整库_w=5,5,合数,41,0.7974,-60.3799,-45.1793,0.1,41星_Ridge_CV-R2_0.7974_OOT-SMOOTH-R2_-60.3799_OOT-RAW-R2_-45.1793_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,27,0.673,-60.6698,-45.3932,0.6524,27星_Ridge_CV-R2_0.6730_OOT-SMOOTH-R2_-60.6698_OOT-RAW-R2_-45.3932_Params_alpha_0.6524.png
3D,整库_w=5,5,合数,35,0.8181,-60.7204,-45.4309,0.1,35星_Ridge_CV-R2_0.8181_OOT-SMOOTH-R2_-60.7204_OOT-RAW-R2_-45.4309_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,40,0.804,-61.762,-46.2137,0.1,40星_Ridge_CV-R2_0.8040_OOT-SMOOTH-R2_-61.7620_OOT-RAW-R2_-46.2137_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,52,0.7881,-62.0256,-46.4127,0.1,52星_Ridge_CV-R2_0.7881_OOT-SMOOTH-R2_-62.0256_OOT-RAW-R2_-46.4127_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,37,0.7736,-62.13,-46.483,0.1,37星_Ridge_CV-R2_0.7736_OOT-SMOOTH-R2_-62.1300_OOT-RAW-R2_-46.4830_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,52,0.7911,-62.1439,-46.5055,0.1,52星_Ridge_CV-R2_0.7911_OOT-SMOOTH-R2_-62.1439_OOT-RAW-R2_-46.5055_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,36,0.7911,-62.5413,-46.7916,0.1,36星_Ridge_CV-R2_0.7911_OOT-SMOOTH-R2_-62.5413_OOT-RAW-R2_-46.7916_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,44,0.7949,-62.7398,-46.9468,0.1,44星_Ridge_CV-R2_0.7949_OOT-SMOOTH-R2_-62.7398_OOT-RAW-R2_-46.9468_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,47,0.7925,-63.1021,-47.2161,0.1,47星_Ridge_CV-R2_0.7925_OOT-SMOOTH-R2_-63.1021_OOT-RAW-R2_-47.2161_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,24,0.7169,-63.2067,-47.2914,2.5425,24星_Ridge_CV-R2_0.7169_OOT-SMOOTH-R2_-63.2067_OOT-RAW-R2_-47.2914_Params_alpha_2.5425.png
3D,整库_w=4,4,合数,55,0.7786,-63.3235,-47.3927,0.1,55星_Ridge_CV-R2_0.7786_OOT-SMOOTH-R2_-63.3235_OOT-RAW-R2_-47.3927_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,55,0.5672,-63.4653,-47.5255,0.1,55星_Ridge_CV-R2_0.5672_OOT-SMOOTH-R2_-63.4653_OOT-RAW-R2_-47.5255_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,35,0.7959,-64.2048,-48.0363,0.1,35星_Ridge_CV-R2_0.7959_OOT-SMOOTH-R2_-64.2048_OOT-RAW-R2_-48.0363_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,53,0.7759,-64.2798,-48.1047,0.1,53星_Ridge_CV-R2_0.7759_OOT-SMOOTH-R2_-64.2798_OOT-RAW-R2_-48.1047_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,46,0.797,-64.3871,-48.1806,0.1,46星_Ridge_CV-R2_0.7970_OOT-SMOOTH-R2_-64.3871_OOT-RAW-R2_-48.1806_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,51,0.7821,-64.8474,-48.5219,0.1,51星_Ridge_CV-R2_0.7821_OOT-SMOOTH-R2_-64.8474_OOT-RAW-R2_-48.5219_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,50,0.7835,-65.0429,-48.6673,0.1,50星_Ridge_CV-R2_0.7835_OOT-SMOOTH-R2_-65.0429_OOT-RAW-R2_-48.6673_Params_alpha_0.1000.png
3D,整库_w=4,4,合数,54,0.7794,-65.1969,-48.7952,0.1,54星_Ridge_CV-R2_0.7794_OOT-SMOOTH-R2_-65.1969_OOT-RAW-R2_-48.7952_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,42,0.8073,-65.3074,-48.8708,0.1,42星_Ridge_CV-R2_0.8073_OOT-SMOOTH-R2_-65.3074_OOT-RAW-R2_-48.8708_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,49,0.7921,-65.3496,-48.8974,0.1,49星_Ridge_CV-R2_0.7921_OOT-SMOOTH-R2_-65.3496_OOT-RAW-R2_-48.8974_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,48,0.7913,-65.4834,-48.9981,0.1,48星_Ridge_CV-R2_0.7913_OOT-SMOOTH-R2_-65.4834_OOT-RAW-R2_-48.9981_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,38,0.7991,-65.8263,-49.255,0.1,38星_Ridge_CV-R2_0.7991_OOT-SMOOTH-R2_-65.8263_OOT-RAW-R2_-49.2550_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,37,0.5042,-65.7168,-49.275,0.1,37星_Ridge_CV-R2_0.5042_OOT-SMOOTH-R2_-65.7168_OOT-RAW-R2_-49.2750_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,45,0.7951,-65.9485,-49.3493,0.1,45星_Ridge_CV-R2_0.7951_OOT-SMOOTH-R2_-65.9485_OOT-RAW-R2_-49.3493_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,39,0.8063,-67.6046,-50.588,0.1,39星_Ridge_CV-R2_0.8063_OOT-SMOOTH-R2_-67.6046_OOT-RAW-R2_-50.5880_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,37,0.8029,-67.6114,-50.5915,0.1,37星_Ridge_CV-R2_0.8029_OOT-SMOOTH-R2_-67.6114_OOT-RAW-R2_-50.5915_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,43,0.807,-67.8581,-50.7799,0.1,43星_Ridge_CV-R2_0.8070_OOT-SMOOTH-R2_-67.8581_OOT-RAW-R2_-50.7799_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,36,0.8107,-69.7367,-52.1833,0.1,36星_Ridge_CV-R2_0.8107_OOT-SMOOTH-R2_-69.7367_OOT-RAW-R2_-52.1833_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,59,0.8034,-71.5396,-53.6057,0.1,59星_Ridge_CV-R2_0.8034_OOT-SMOOTH-R2_-71.5396_OOT-RAW-R2_-53.6057_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,60,0.8025,-72.4438,-54.2824,0.1,60星_Ridge_CV-R2_0.8025_OOT-SMOOTH-R2_-72.4438_OOT-RAW-R2_-54.2824_Params_alpha_0.1000.png
6D,整库_w=5,5,合数,9,0.6278,-78.6341,-58.8558,0.1,9星_Ridge_CV-R2_0.6278_OOT-SMOOTH-R2_-78.6341_OOT-RAW-R2_-58.8558_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,54,0.8206,-79.3702,-59.4731,0.1,54星_Ridge_CV-R2_0.8206_OOT-SMOOTH-R2_-79.3702_OOT-RAW-R2_-59.4731_Params_alpha_0.1000.png
3D,整库_w=4,4,合平均面积,56,0.5724,-79.7896,-59.7561,0.1,56星_Ridge_CV-R2_0.5724_OOT-SMOOTH-R2_-79.7896_OOT-RAW-R2_-59.7561_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,28,0.7681,-84.5321,-63.2627,0.1,28星_Ridge_CV-R2_0.7681_OOT-SMOOTH-R2_-84.5321_OOT-RAW-R2_-63.2627_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,56,0.8379,-87.7453,-65.7501,0.1,56星_Ridge_CV-R2_0.8379_OOT-SMOOTH-R2_-87.7453_OOT-RAW-R2_-65.7501_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,55,0.8444,-87.8752,-65.8473,0.1,55星_Ridge_CV-R2_0.8444_OOT-SMOOTH-R2_-87.8752_OOT-RAW-R2_-65.8473_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,57,0.8326,-87.9136,-65.8781,0.1,57星_Ridge_CV-R2_0.8326_OOT-SMOOTH-R2_-87.9136_OOT-RAW-R2_-65.8781_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,53,0.7998,-88.487,-66.225,0.1,53星_Ridge_CV-R2_0.7998_OOT-SMOOTH-R2_-88.4870_OOT-RAW-R2_-66.2250_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,29,0.7651,-88.7543,-66.4257,0.1,29星_Ridge_CV-R2_0.7651_OOT-SMOOTH-R2_-88.7543_OOT-RAW-R2_-66.4257_Params_alpha_0.1000.png
6D,整库_w=4,4,合面积,58,0.8233,-89.7166,-67.2293,0.1,58星_Ridge_CV-R2_0.8233_OOT-SMOOTH-R2_-89.7166_OOT-RAW-R2_-67.2293_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,40,0.4945,-89.905,-67.401,0.1,40星_Ridge_CV-R2_0.4945_OOT-SMOOTH-R2_-89.9050_OOT-RAW-R2_-67.4010_Params_alpha_0.1000.png
6D,整库_w=5,5,合平均面积,51,0.4895,-92.5845,-69.4368,0.1,51星_Ridge_CV-R2_0.4895_OOT-SMOOTH-R2_-92.5845_OOT-RAW-R2_-69.4368_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,54,0.8044,-92.8431,-69.4873,0.1,54星_Ridge_CV-R2_0.8044_OOT-SMOOTH-R2_-92.8431_OOT-RAW-R2_-69.4873_Params_alpha_0.1000.png
6D,整库_w=4,4,合平均面积,39,0.4967,-95.6751,-71.7244,0.1,39星_Ridge_CV-R2_0.4967_OOT-SMOOTH-R2_-95.6751_OOT-RAW-R2_-71.7244_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,34,0.7765,-98.7171,-73.8905,0.1,34星_Ridge_CV-R2_0.7765_OOT-SMOOTH-R2_-98.7171_OOT-RAW-R2_-73.8905_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,56,0.7998,-99.3575,-74.3653,0.1,56星_Ridge_CV-R2_0.7998_OOT-SMOOTH-R2_-99.3575_OOT-RAW-R2_-74.3653_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,55,0.804,-101.1572,-75.7134,0.1,55星_Ridge_CV-R2_0.8040_OOT-SMOOTH-R2_-101.1572_OOT-RAW-R2_-75.7134_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,60,0.788,-102.0345,-76.3745,0.1,60星_Ridge_CV-R2_0.7880_OOT-SMOOTH-R2_-102.0345_OOT-RAW-R2_-76.3745_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,27,0.7399,-102.0617,-76.3883,2.0454,27星_Ridge_CV-R2_0.7399_OOT-SMOOTH-R2_-102.0617_OOT-RAW-R2_-76.3883_Params_alpha_2.0454.png
3D_V,整库_w=5,5,合数,32,0.7739,-103.0282,-77.1169,0.1,32星_Ridge_CV-R2_0.7739_OOT-SMOOTH-R2_-103.0282_OOT-RAW-R2_-77.1169_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,30,0.7868,-103.0343,-77.1215,0.1,30星_Ridge_CV-R2_0.7868_OOT-SMOOTH-R2_-103.0343_OOT-RAW-R2_-77.1215_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,33,0.7677,-103.6113,-77.554,0.1,33星_Ridge_CV-R2_0.7677_OOT-SMOOTH-R2_-103.6113_OOT-RAW-R2_-77.5540_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,58,0.7884,-105.2385,-78.7714,0.1,58星_Ridge_CV-R2_0.7884_OOT-SMOOTH-R2_-105.2385_OOT-RAW-R2_-78.7714_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,31,0.7851,-107.0367,-80.1193,0.1,31星_Ridge_CV-R2_0.7851_OOT-SMOOTH-R2_-107.0367_OOT-RAW-R2_-80.1193_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,39,0.7634,-109.6838,-82.1016,0.1433,39星_Ridge_CV-R2_0.7634_OOT-SMOOTH-R2_-109.6838_OOT-RAW-R2_-82.1016_Params_alpha_0.1433.png
3D,整库_w=5,5,合数,57,0.7994,-109.8311,-82.2107,0.1,57星_Ridge_CV-R2_0.7994_OOT-SMOOTH-R2_-109.8311_OOT-RAW-R2_-82.2107_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,40,0.7587,-110.3066,-82.5702,0.1201,40星_Ridge_CV-R2_0.7587_OOT-SMOOTH-R2_-110.3066_OOT-RAW-R2_-82.5702_Params_alpha_0.1201.png
3D_V,整库_w=5,5,合数,41,0.753,-111.4405,-83.4193,0.1,41星_Ridge_CV-R2_0.7530_OOT-SMOOTH-R2_-111.4405_OOT-RAW-R2_-83.4193_Params_alpha_0.1000.png
3D_V,整库_w=5,5,合数,38,0.7571,-111.4712,-83.4392,0.1416,38星_Ridge_CV-R2_0.7571_OOT-SMOOTH-R2_-111.4712_OOT-RAW-R2_-83.4392_Params_alpha_0.1416.png
3D_V,整库_w=4,4,合数,28,0.7324,-111.5435,-83.4911,1.9852,28星_Ridge_CV-R2_0.7324_OOT-SMOOTH-R2_-111.5435_OOT-RAW-R2_-83.4911_Params_alpha_1.9852.png
3D_V,整库_w=4,4,合数,40,0.7208,-111.6999,-83.612,0.1,40星_Ridge_CV-R2_0.7208_OOT-SMOOTH-R2_-111.6999_OOT-RAW-R2_-83.6120_Params_alpha_0.1000.png
3D,整库_w=5,5,合数,59,0.7906,-112.2385,-84.014,0.1,59星_Ridge_CV-R2_0.7906_OOT-SMOOTH-R2_-112.2385_OOT-RAW-R2_-84.0140_Params_alpha_0.1000.png
3D_V,整库_w=4,4,合数,41,0.7029,-112.8513,-84.4752,0.1,41星_Ridge_CV-R2_0.7029_OOT-SMOOTH-R2_-112.8513_OOT-RAW-R2_-84.4752_Params_alpha_0.1000.png
