维度模式,Sheet名称,w值,排序标准,星数,CV_R2,OOT_SMOOTH_R2,OOT_RAW_R2,alpha,完整文件名
3D_V,整库_w=4,4,合面积,50,0.562,-30.1777,-22.0113,0.001,50星_Ridge_CV-R2_0.5620_OOT-SMOOTH-R2_-30.1777_OOT-RAW-R2_-22.0113_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,47,0.6356,-30.3199,-22.1042,0.001,47星_Ridge_CV-R2_0.6356_OOT-SMOOTH-R2_-30.3199_OOT-RAW-R2_-22.1042_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,54,0.6153,-30.4572,-22.1781,0.001,54星_Ridge_CV-R2_0.6153_OOT-SMOOTH-R2_-30.4572_OOT-RAW-R2_-22.1781_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,46,0.6575,-30.4568,-22.2041,0.001,46星_Ridge_CV-R2_0.6575_OOT-SMOOTH-R2_-30.4568_OOT-RAW-R2_-22.2041_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,52,0.6157,-30.5328,-22.2283,0.0038,52星_Ridge_CV-R2_0.6157_OOT-SMOOTH-R2_-30.5328_OOT-RAW-R2_-22.2283_Params_alpha_0.0038.png
6D,整库_w=5,5,合平均面积,21,0.7142,-30.5398,-22.2572,0.001,21星_Ridge_CV-R2_0.7142_OOT-SMOOTH-R2_-30.5398_OOT-RAW-R2_-22.2572_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,52,0.6346,-30.7948,-22.4156,0.0185,52星_Ridge_CV-R2_0.6346_OOT-SMOOTH-R2_-30.7948_OOT-RAW-R2_-22.4156_Params_alpha_0.0185.png
3D,整库_w=4,4,合数,49,0.9139,-30.7726,-22.4849,0.001,49星_Ridge_CV-R2_0.9139_OOT-SMOOTH-R2_-30.7726_OOT-RAW-R2_-22.4849_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,51,0.6223,-30.9929,-22.5712,0.001,51星_Ridge_CV-R2_0.6223_OOT-SMOOTH-R2_-30.9929_OOT-RAW-R2_-22.5712_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,38,0.8101,-31.1716,-22.7089,0.001,38星_Ridge_CV-R2_0.8101_OOT-SMOOTH-R2_-31.1716_OOT-RAW-R2_-22.7089_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,27,0.8539,-31.7547,-23.1636,0.001,27星_Ridge_CV-R2_0.8539_OOT-SMOOTH-R2_-31.7547_OOT-RAW-R2_-23.1636_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,21,0.7963,-31.9088,-23.2512,0.001,21星_Ridge_CV-R2_0.7963_OOT-SMOOTH-R2_-31.9088_OOT-RAW-R2_-23.2512_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,49,0.6336,-32.0063,-23.3116,0.001,49星_Ridge_CV-R2_0.6336_OOT-SMOOTH-R2_-32.0063_OOT-RAW-R2_-23.3116_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,41,0.7974,-32.1303,-23.4248,0.001,41星_Ridge_CV-R2_0.7974_OOT-SMOOTH-R2_-32.1303_OOT-RAW-R2_-23.4248_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,41,0.7181,-33.4821,-24.4104,0.001,41星_Ridge_CV-R2_0.7181_OOT-SMOOTH-R2_-33.4821_OOT-RAW-R2_-24.4104_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,40,0.7164,-33.8846,-24.7074,0.001,40星_Ridge_CV-R2_0.7164_OOT-SMOOTH-R2_-33.8846_OOT-RAW-R2_-24.7074_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,22,0.787,-34.2223,-24.9385,0.001,22星_Ridge_CV-R2_0.7870_OOT-SMOOTH-R2_-34.2223_OOT-RAW-R2_-24.9385_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,41,0.7792,-34.6175,-25.2773,0.001,41星_Ridge_CV-R2_0.7792_OOT-SMOOTH-R2_-34.6175_OOT-RAW-R2_-25.2773_Params_alpha_0.0010.png
3D_V,整库_w=4,4,合平均面积,48,0.6381,-35.7277,-26.0274,0.001,48星_Ridge_CV-R2_0.6381_OOT-SMOOTH-R2_-35.7277_OOT-RAW-R2_-26.0274_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,36,0.7884,-35.6886,-26.0651,0.001,36星_Ridge_CV-R2_0.7884_OOT-SMOOTH-R2_-35.6886_OOT-RAW-R2_-26.0651_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,37,0.7592,-36.1759,-26.4183,0.001,37星_Ridge_CV-R2_0.7592_OOT-SMOOTH-R2_-36.1759_OOT-RAW-R2_-26.4183_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,54,0.7007,-37.7728,-27.5481,0.001,54星_Ridge_CV-R2_0.7007_OOT-SMOOTH-R2_-37.7728_OOT-RAW-R2_-27.5481_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,50,0.8992,-37.7764,-27.6051,0.001,50星_Ridge_CV-R2_0.8992_OOT-SMOOTH-R2_-37.7764_OOT-RAW-R2_-27.6051_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,44,0.783,-38.2926,-27.8959,0.001,44星_Ridge_CV-R2_0.7830_OOT-SMOOTH-R2_-38.2926_OOT-RAW-R2_-27.8959_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,48,0.6322,-38.3224,-27.9407,0.001,48星_Ridge_CV-R2_0.6322_OOT-SMOOTH-R2_-38.3224_OOT-RAW-R2_-27.9407_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,37,0.8051,-38.6278,-28.1748,0.001,37星_Ridge_CV-R2_0.8051_OOT-SMOOTH-R2_-38.6278_OOT-RAW-R2_-28.1748_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,30,0.8645,-38.6999,-28.2358,0.001,30星_Ridge_CV-R2_0.8645_OOT-SMOOTH-R2_-38.6999_OOT-RAW-R2_-28.2358_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,45,0.8554,-38.8844,-28.4022,0.001,45星_Ridge_CV-R2_0.8554_OOT-SMOOTH-R2_-38.8844_OOT-RAW-R2_-28.4022_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,54,0.8396,-39.4361,-28.7661,0.0017,54星_Ridge_CV-R2_0.8396_OOT-SMOOTH-R2_-39.4361_OOT-RAW-R2_-28.7661_Params_alpha_0.0017.png
6D,整库_w=4,4,合数,22,0.8013,-40.0596,-29.1731,0.001,22星_Ridge_CV-R2_0.8013_OOT-SMOOTH-R2_-40.0596_OOT-RAW-R2_-29.1731_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,8,0.7793,-40.4849,-29.4544,0.001,8星_Ridge_CV-R2_0.7793_OOT-SMOOTH-R2_-40.4849_OOT-RAW-R2_-29.4544_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,41,0.7962,-40.4373,-29.4634,0.001,41星_Ridge_CV-R2_0.7962_OOT-SMOOTH-R2_-40.4373_OOT-RAW-R2_-29.4634_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,29,0.8722,-40.5817,-29.6063,0.001,29星_Ridge_CV-R2_0.8722_OOT-SMOOTH-R2_-40.5817_OOT-RAW-R2_-29.6063_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,46,0.655,-41.0054,-29.9,0.001,46星_Ridge_CV-R2_0.6550_OOT-SMOOTH-R2_-41.0054_OOT-RAW-R2_-29.9000_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,48,0.9135,-41.1965,-30.0306,0.001,48星_Ridge_CV-R2_0.9135_OOT-SMOOTH-R2_-41.1965_OOT-RAW-R2_-30.0306_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,23,0.7838,-41.9025,-30.5404,0.001,23星_Ridge_CV-R2_0.7838_OOT-SMOOTH-R2_-41.9025_OOT-RAW-R2_-30.5404_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,39,0.7645,-42.0553,-30.6821,0.001,39星_Ridge_CV-R2_0.7645_OOT-SMOOTH-R2_-42.0553_OOT-RAW-R2_-30.6821_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,39,0.8072,-42.4579,-30.9389,0.001,39星_Ridge_CV-R2_0.8072_OOT-SMOOTH-R2_-42.4579_OOT-RAW-R2_-30.9389_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,18,0.7678,-42.7616,-31.1165,1.0188,18星_Ridge_CV-R2_0.7678_OOT-SMOOTH-R2_-42.7616_OOT-RAW-R2_-31.1165_Params_alpha_1.0188.png
3D,整库_w=5,5,合平均面积,47,0.634,-42.9838,-31.3376,0.001,47星_Ridge_CV-R2_0.6340_OOT-SMOOTH-R2_-42.9838_OOT-RAW-R2_-31.3376_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,40,0.8069,-43.5023,-31.6996,0.001,40星_Ridge_CV-R2_0.8069_OOT-SMOOTH-R2_-43.5023_OOT-RAW-R2_-31.6996_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,14,0.7212,-43.4205,-31.7401,0.001,14星_Ridge_CV-R2_0.7212_OOT-SMOOTH-R2_-43.4205_OOT-RAW-R2_-31.7401_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,31,0.8785,-43.6812,-31.8671,0.001,31星_Ridge_CV-R2_0.8785_OOT-SMOOTH-R2_-43.6812_OOT-RAW-R2_-31.8671_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,47,0.9185,-43.9306,-32.0388,0.001,47星_Ridge_CV-R2_0.9185_OOT-SMOOTH-R2_-43.9306_OOT-RAW-R2_-32.0388_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,34,0.8681,-44.4165,-32.3857,0.001,34星_Ridge_CV-R2_0.8681_OOT-SMOOTH-R2_-44.4165_OOT-RAW-R2_-32.3857_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,45,0.6621,-44.6839,-32.59,0.001,45星_Ridge_CV-R2_0.6621_OOT-SMOOTH-R2_-44.6839_OOT-RAW-R2_-32.5900_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,54,0.9024,-45.0179,-32.8379,0.001,54星_Ridge_CV-R2_0.9024_OOT-SMOOTH-R2_-45.0179_OOT-RAW-R2_-32.8379_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,6,0.7198,-45.2847,-32.9502,0.001,6星_Ridge_CV-R2_0.7198_OOT-SMOOTH-R2_-45.2847_OOT-RAW-R2_-32.9502_Params_alpha_0.0010.png
3D,整库_w=4,4,合面积,42,0.7915,-46.368,-33.7873,0.001,42星_Ridge_CV-R2_0.7915_OOT-SMOOTH-R2_-46.3680_OOT-RAW-R2_-33.7873_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,51,0.8765,-46.5548,-33.9505,0.001,51星_Ridge_CV-R2_0.8765_OOT-SMOOTH-R2_-46.5548_OOT-RAW-R2_-33.9505_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,52,0.8704,-46.6544,-34.0244,0.001,52星_Ridge_CV-R2_0.8704_OOT-SMOOTH-R2_-46.6544_OOT-RAW-R2_-34.0244_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,43,0.8104,-46.7691,-34.099,0.001,43星_Ridge_CV-R2_0.8104_OOT-SMOOTH-R2_-46.7691_OOT-RAW-R2_-34.0990_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,35,0.8285,-46.7938,-34.1793,0.001,35星_Ridge_CV-R2_0.8285_OOT-SMOOTH-R2_-46.7938_OOT-RAW-R2_-34.1793_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,53,0.8687,-47.3903,-34.5615,0.001,53星_Ridge_CV-R2_0.8687_OOT-SMOOTH-R2_-47.3903_OOT-RAW-R2_-34.5615_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,53,0.6977,-47.8071,-34.8688,0.001,53星_Ridge_CV-R2_0.6977_OOT-SMOOTH-R2_-47.8071_OOT-RAW-R2_-34.8688_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,44,0.8153,-49.0632,-35.7772,0.001,44星_Ridge_CV-R2_0.8153_OOT-SMOOTH-R2_-49.0632_OOT-RAW-R2_-35.7772_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,44,0.6331,-50.041,-36.5013,0.001,44星_Ridge_CV-R2_0.6331_OOT-SMOOTH-R2_-50.0410_OOT-RAW-R2_-36.5013_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,34,0.8114,-50.5293,-36.9143,0.0015,34星_Ridge_CV-R2_0.8114_OOT-SMOOTH-R2_-50.5293_OOT-RAW-R2_-36.9143_Params_alpha_0.0015.png
6D,整库_w=4,4,合面积,35,0.8499,-50.6428,-36.9249,0.001,35星_Ridge_CV-R2_0.8499_OOT-SMOOTH-R2_-50.6428_OOT-RAW-R2_-36.9249_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,53,0.8818,-50.7365,-37.0087,0.001,53星_Ridge_CV-R2_0.8818_OOT-SMOOTH-R2_-50.7365_OOT-RAW-R2_-37.0087_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,12,0.828,-51.0734,-37.3338,0.001,12星_Ridge_CV-R2_0.8280_OOT-SMOOTH-R2_-51.0734_OOT-RAW-R2_-37.3338_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,36,0.8385,-51.2522,-37.3692,0.001,36星_Ridge_CV-R2_0.8385_OOT-SMOOTH-R2_-51.2522_OOT-RAW-R2_-37.3692_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,32,0.8779,-51.715,-37.7275,0.001,32星_Ridge_CV-R2_0.8779_OOT-SMOOTH-R2_-51.7150_OOT-RAW-R2_-37.7275_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,46,0.8585,-52.1592,-38.0899,0.001,46星_Ridge_CV-R2_0.8585_OOT-SMOOTH-R2_-52.1592_OOT-RAW-R2_-38.0899_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,52,0.8775,-52.5244,-38.3134,0.001,52星_Ridge_CV-R2_0.8775_OOT-SMOOTH-R2_-52.5244_OOT-RAW-R2_-38.3134_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,33,0.8311,-53.276,-38.9122,0.001,33星_Ridge_CV-R2_0.8311_OOT-SMOOTH-R2_-53.2760_OOT-RAW-R2_-38.9122_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,50,0.8619,-53.6257,-39.1085,0.001,50星_Ridge_CV-R2_0.8619_OOT-SMOOTH-R2_-53.6257_OOT-RAW-R2_-39.1085_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,28,0.8249,-53.7805,-39.301,0.001,28星_Ridge_CV-R2_0.8249_OOT-SMOOTH-R2_-53.7805_OOT-RAW-R2_-39.3010_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,27,0.8337,-54.6231,-39.9171,0.001,27星_Ridge_CV-R2_0.8337_OOT-SMOOTH-R2_-54.6231_OOT-RAW-R2_-39.9171_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,50,0.91,-54.8883,-40.0375,0.001,50星_Ridge_CV-R2_0.9100_OOT-SMOOTH-R2_-54.8883_OOT-RAW-R2_-40.0375_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,49,0.836,-55.1885,-40.2501,0.001,49星_Ridge_CV-R2_0.8360_OOT-SMOOTH-R2_-55.1885_OOT-RAW-R2_-40.2501_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,51,0.8794,-55.5716,-40.5389,0.001,51星_Ridge_CV-R2_0.8794_OOT-SMOOTH-R2_-55.5716_OOT-RAW-R2_-40.5389_Params_alpha_0.0010.png
3D,整库_w=4,4,合平均面积,51,0.6732,-55.6669,-40.6315,0.0029,51星_Ridge_CV-R2_0.6732_OOT-SMOOTH-R2_-55.6669_OOT-RAW-R2_-40.6315_Params_alpha_0.0029.png
3D,整库_w=5,5,合数,47,0.8995,-55.6307,-40.6328,0.001,47星_Ridge_CV-R2_0.8995_OOT-SMOOTH-R2_-55.6307_OOT-RAW-R2_-40.6328_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,43,0.7525,-56.042,-40.874,0.001,43星_Ridge_CV-R2_0.7525_OOT-SMOOTH-R2_-56.0420_OOT-RAW-R2_-40.8740_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,38,0.7574,-56.0344,-40.9089,0.001,38星_Ridge_CV-R2_0.7574_OOT-SMOOTH-R2_-56.0344_OOT-RAW-R2_-40.9089_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,52,0.6829,-56.1141,-40.9219,0.001,52星_Ridge_CV-R2_0.6829_OOT-SMOOTH-R2_-56.1141_OOT-RAW-R2_-40.9219_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,48,0.8123,-57.1546,-41.6882,0.001,48星_Ridge_CV-R2_0.8123_OOT-SMOOTH-R2_-57.1546_OOT-RAW-R2_-41.6882_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,24,0.7714,-57.7231,-42.0728,0.001,24星_Ridge_CV-R2_0.7714_OOT-SMOOTH-R2_-57.7231_OOT-RAW-R2_-42.0728_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,45,0.8074,-57.9374,-42.2498,0.001,45星_Ridge_CV-R2_0.8074_OOT-SMOOTH-R2_-57.9374_OOT-RAW-R2_-42.2498_Params_alpha_0.0010.png
3D,整库_w=5,5,合平均面积,42,0.7539,-58.3714,-42.5763,0.001,42星_Ridge_CV-R2_0.7539_OOT-SMOOTH-R2_-58.3714_OOT-RAW-R2_-42.5763_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,49,0.8366,-59.2292,-43.2504,0.001,49星_Ridge_CV-R2_0.8366_OOT-SMOOTH-R2_-59.2292_OOT-RAW-R2_-43.2504_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,13,0.7626,-59.2669,-43.3115,0.001,13星_Ridge_CV-R2_0.7626_OOT-SMOOTH-R2_-59.2669_OOT-RAW-R2_-43.3115_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,26,0.7448,-60.215,-43.8905,0.001,26星_Ridge_CV-R2_0.7448_OOT-SMOOTH-R2_-60.2150_OOT-RAW-R2_-43.8905_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,51,0.9139,-60.9373,-44.5106,0.001,51星_Ridge_CV-R2_0.9139_OOT-SMOOTH-R2_-60.9373_OOT-RAW-R2_-44.5106_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,49,0.6016,-61.4918,-44.859,0.001,49星_Ridge_CV-R2_0.6016_OOT-SMOOTH-R2_-61.4918_OOT-RAW-R2_-44.8590_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,49,0.9133,-64.1346,-46.7826,0.001,49星_Ridge_CV-R2_0.9133_OOT-SMOOTH-R2_-64.1346_OOT-RAW-R2_-46.7826_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,33,0.8368,-64.4933,-47.0256,0.001,33星_Ridge_CV-R2_0.8368_OOT-SMOOTH-R2_-64.4933_OOT-RAW-R2_-47.0256_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,50,0.6061,-66.1713,-48.2661,0.001,50星_Ridge_CV-R2_0.6061_OOT-SMOOTH-R2_-66.1713_OOT-RAW-R2_-48.2661_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,33,0.8564,-67.2039,-49.0265,0.001,33星_Ridge_CV-R2_0.8564_OOT-SMOOTH-R2_-67.2039_OOT-RAW-R2_-49.0265_Params_alpha_0.0010.png
3D_V,整库_w=5,5,合面积,51,0.5965,-67.3362,-49.1191,0.001,51星_Ridge_CV-R2_0.5965_OOT-SMOOTH-R2_-67.3362_OOT-RAW-R2_-49.1191_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,31,0.8511,-67.8685,-49.571,0.0015,31星_Ridge_CV-R2_0.8511_OOT-SMOOTH-R2_-67.8685_OOT-RAW-R2_-49.5710_Params_alpha_0.0015.png
3D,整库_w=5,5,合面积,46,0.8213,-68.3895,-49.8733,0.001,46星_Ridge_CV-R2_0.8213_OOT-SMOOTH-R2_-68.3895_OOT-RAW-R2_-49.8733_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,30,0.8588,-69.059,-50.4378,0.0013,30星_Ridge_CV-R2_0.8588_OOT-SMOOTH-R2_-69.0590_OOT-RAW-R2_-50.4378_Params_alpha_0.0013.png
6D,整库_w=5,5,合面积,44,0.8589,-69.6206,-50.7829,0.001,44星_Ridge_CV-R2_0.8589_OOT-SMOOTH-R2_-69.6206_OOT-RAW-R2_-50.7829_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,54,0.869,-70.0821,-51.1188,0.001,54星_Ridge_CV-R2_0.8690_OOT-SMOOTH-R2_-70.0821_OOT-RAW-R2_-51.1188_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,53,0.9201,-70.7057,-51.6332,0.001,53星_Ridge_CV-R2_0.9201_OOT-SMOOTH-R2_-70.7057_OOT-RAW-R2_-51.6332_Params_alpha_0.0010.png
6D,整库_w=4,4,合数,7,0.746,-71.1305,-51.7806,0.001,7星_Ridge_CV-R2_0.7460_OOT-SMOOTH-R2_-71.1305_OOT-RAW-R2_-51.7806_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,53,0.8769,-71.3636,-52.0525,0.001,53星_Ridge_CV-R2_0.8769_OOT-SMOOTH-R2_-71.3636_OOT-RAW-R2_-52.0525_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,54,0.9149,-71.966,-52.5531,0.001,54星_Ridge_CV-R2_0.9149_OOT-SMOOTH-R2_-71.9660_OOT-RAW-R2_-52.5531_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,34,0.8622,-72.7109,-53.0459,0.001,34星_Ridge_CV-R2_0.8622_OOT-SMOOTH-R2_-72.7109_OOT-RAW-R2_-53.0459_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,45,0.8509,-73.7104,-53.7655,0.001,45星_Ridge_CV-R2_0.8509_OOT-SMOOTH-R2_-73.7104_OOT-RAW-R2_-53.7655_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,52,0.8798,-73.7564,-53.7968,0.001,52星_Ridge_CV-R2_0.8798_OOT-SMOOTH-R2_-73.7564_OOT-RAW-R2_-53.7968_Params_alpha_0.0010.png
3D,整库_w=4,4,合数,52,0.9272,-74.2981,-54.2565,0.001,52星_Ridge_CV-R2_0.9272_OOT-SMOOTH-R2_-74.2981_OOT-RAW-R2_-54.2565_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,47,0.8274,-75.9006,-55.353,0.001,47星_Ridge_CV-R2_0.8274_OOT-SMOOTH-R2_-75.9006_OOT-RAW-R2_-55.3530_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,46,0.8633,-77.0561,-56.202,0.001,46星_Ridge_CV-R2_0.8633_OOT-SMOOTH-R2_-77.0561_OOT-RAW-R2_-56.2020_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,29,0.817,-77.1996,-56.4033,0.001,29星_Ridge_CV-R2_0.8170_OOT-SMOOTH-R2_-77.1996_OOT-RAW-R2_-56.4033_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,32,0.8445,-78.1299,-57.0651,0.001,32星_Ridge_CV-R2_0.8445_OOT-SMOOTH-R2_-78.1299_OOT-RAW-R2_-57.0651_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,50,0.8495,-78.5043,-57.2786,0.001,50星_Ridge_CV-R2_0.8495_OOT-SMOOTH-R2_-78.5043_OOT-RAW-R2_-57.2786_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,42,0.7145,-82.2618,-60.0908,0.001,42星_Ridge_CV-R2_0.7145_OOT-SMOOTH-R2_-82.2618_OOT-RAW-R2_-60.0908_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,51,0.8579,-84.2747,-61.4918,0.001,51星_Ridge_CV-R2_0.8579_OOT-SMOOTH-R2_-84.2747_OOT-RAW-R2_-61.4918_Params_alpha_0.0010.png
6D,整库_w=4,4,合面积,32,0.7335,-84.8929,-61.8939,0.001,32星_Ridge_CV-R2_0.7335_OOT-SMOOTH-R2_-84.8929_OOT-RAW-R2_-61.8939_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,47,0.8008,-85.0964,-62.0592,0.001,47星_Ridge_CV-R2_0.8008_OOT-SMOOTH-R2_-85.0964_OOT-RAW-R2_-62.0592_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,29,0.8581,-86.6894,-63.306,0.0016,29星_Ridge_CV-R2_0.8581_OOT-SMOOTH-R2_-86.6894_OOT-RAW-R2_-63.3060_Params_alpha_0.0016.png
6D,整库_w=5,5,合数,6,0.5293,-87.0401,-63.5989,0.0014,6星_Ridge_CV-R2_0.5293_OOT-SMOOTH-R2_-87.0401_OOT-RAW-R2_-63.5989_Params_alpha_0.0014.png
3D,整库_w=5,5,合数,49,0.9281,-87.4204,-63.8224,0.001,49星_Ridge_CV-R2_0.9281_OOT-SMOOTH-R2_-87.4204_OOT-RAW-R2_-63.8224_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,48,0.8244,-87.8579,-64.1419,0.001,48星_Ridge_CV-R2_0.8244_OOT-SMOOTH-R2_-87.8579_OOT-RAW-R2_-64.1419_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,36,0.8566,-88.2899,-64.4026,0.001,36星_Ridge_CV-R2_0.8566_OOT-SMOOTH-R2_-88.2899_OOT-RAW-R2_-64.4026_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,35,0.8693,-89.1624,-65.038,0.001,35星_Ridge_CV-R2_0.8693_OOT-SMOOTH-R2_-89.1624_OOT-RAW-R2_-65.0380_Params_alpha_0.0010.png
3D,整库_w=5,5,合面积,51,0.8611,-89.9269,-65.5861,0.001,51星_Ridge_CV-R2_0.8611_OOT-SMOOTH-R2_-89.9269_OOT-RAW-R2_-65.5861_Params_alpha_0.0010.png
6D,整库_w=5,5,合平均面积,30,0.8129,-90.2547,-65.928,0.001,30星_Ridge_CV-R2_0.8129_OOT-SMOOTH-R2_-90.2547_OOT-RAW-R2_-65.9280_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,51,0.9182,-91.7216,-66.9585,0.001,51星_Ridge_CV-R2_0.9182_OOT-SMOOTH-R2_-91.7216_OOT-RAW-R2_-66.9585_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,50,0.9194,-92.3039,-67.3844,0.001,50星_Ridge_CV-R2_0.9194_OOT-SMOOTH-R2_-92.3039_OOT-RAW-R2_-67.3844_Params_alpha_0.0010.png
6D,整库_w=5,5,合数,26,0.8256,-93.0533,-67.9646,0.001,26星_Ridge_CV-R2_0.8256_OOT-SMOOTH-R2_-93.0533_OOT-RAW-R2_-67.9646_Params_alpha_0.0010.png
3D,整库_w=5,5,合数,48,0.9215,-93.741,-68.4283,0.001,48星_Ridge_CV-R2_0.9215_OOT-SMOOTH-R2_-93.7410_OOT-RAW-R2_-68.4283_Params_alpha_0.0010.png
6D,整库_w=4,4,合平均面积,43,0.7277,-93.9728,-68.6284,0.001,43星_Ridge_CV-R2_0.7277_OOT-SMOOTH-R2_-93.9728_OOT-RAW-R2_-68.6284_Params_alpha_0.0010.png
6D,整库_w=5,5,合面积,42,0.8414,-95.1851,-69.4226,0.001,42星_Ridge_CV-R2_0.8414_OOT-SMOOTH-R2_-95.1851_OOT-RAW-R2_-69.4226_Params_alpha_0.0010.png
